Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA_20,MA_50,Volatility,Cumulative Return
2000-04-06,1487.369995,1511.76001,1487.369995,1501.339966,1501.339966,1008000000,0.009392398022658677,1473.7444885500001,1421.8193945199998,51.156378677577976,1.0316927996585332
2000-04-07,1501.339966,1518.680054,1501.339966,1516.349976,1516.349976,891600000,0.00999774224354466,1479.8084900499998,1424.17519286,48.45650689032568,1.04200739834404
2000-04-10,1516.349976,1527.189941,1503.349976,1504.459961,1504.459961,853700000,-0.007841207628970226,1485.85048835,1427.0611913999999,43.06542251474827,1.0338368019827013
2000-04-11,1504.459961,1512.800049,1486.780029,1500.589966,1500.589966,971400000,-0.0025723482846480294,1492.92248545,1429.1837914999999,31.121124477673987,1.0311774136585152
2000-04-12,1500.589966,1509.079956,1466.150024,1467.170044,1467.170044,1175900000,-0.022271188504002115,1496.6739869,1430.3415917999998,21.30797974368193,1.008211867097857
2000-04-13,1467.170044,1477.52002,1439.339966,1440.51001,1440.51001,1032000000,-0.018171059386760446,1495.77598885,1430.9693921,23.289129466416043,0.9898915893863852
2000-04-14,1440.51001,1440.51001,1339.400024,1356.560059,1356.560059,1279700000,-0.05827793657608815,1490.38049325,1429.60119386,38.47355098995027,0.9322027501229224
2000-04-17,1356.560059,1401.530029,1346.5,1401.439941,1401.439941,1204700000,0.033083593831506164,1487.62099005,1429.14259278,42.76194668957266,0.9630433672766022
2000-04-18,1401.439941,1441.609985,1397.810059,1441.609985,1441.609985,1109400000,0.02866340741747142,1485.00798955,1429.48999268,43.94045294758597,0.990647471673545
2000-04-19,1441.609985,1447.689941,1424.26001,1427.469971,1427.469971,1001400000,-0.009808487834523483,1481.34948735,1429.20499268,45.58570603044224,0.9809307179993336
2000-04-20,1427.469971,1435.48999,1422.079956,1434.540039,1434.540039,896200000,0.00495286636050718,1476.7089905,1429.66159424,45.37995765004611,0.9857891367545006
2000-04-24,1434.540039,1434.540039,1407.130005,1429.859985,1429.859985,868700000,-0.0032624073729321523,1471.8289917,1429.92219482,44.880162722501986,0.9825730910065963
2000-04-25,1429.859985,1477.670044,1429.859985,1477.439941,1477.439941,1071100000,0.0332759546383139,1469.5079895,1431.72859374,43.21724106368794,1.0152691486117598
2000-04-26,1477.439941,1482.939941,1456.97998,1460.98999,1460.98999,999600000,-0.01113409116912456,1467.17099,1433.14959472,42.29549746002047,1.003965049349917
2000-04-27,1460.98999,1469.209961,1434.810059,1464.920044,1464.920044,1111000000,0.002689993789758871,1464.9909911999998,1434.40699462,41.16050072774512,1.0066657090978033
2000-04-28,1464.920044,1473.619995,1448.150024,1452.430054,1452.430054,984600000,-0.008526055774276786,1463.2164917,1435.70219482,40.88405189939923,0.9980828211159836
2000-05-01,1452.430054,1481.51001,1452.430054,1468.25,1468.25,966300000,0.01089205360108858,1461.6999939,1437.30199462,40.057442032466184,1.0089539927019047
2000-05-02,1468.25,1468.25,1445.219971,1446.290039,1446.290039,1011500000,-0.014956554401498345,1458.7159973,1439.3059960799999,38.788851969356756,0.9938635174214496
2000-05-03,1446.290039,1446.290039,1398.359985,1415.099976,1415.099976,991600000,-0.021565565798659314,1454.7344971,1440.5645947199998,38.983957018906494,0.9724302883416104
2000-05-04,1415.099976,1420.98999,1404.939941,1409.569946,1409.569946,925800000,-0.003907872301454951,1450.84449465,1441.5421948199998,39.43505504647423,0.9686301549527043
2000-05-05,1409.569946,1436.030029,1405.079956,1432.630005,1432.630005,805500000,0.016359641510120593,1447.4089966,1443.1261938399998,37.76190633650384,0.9844765970436231
2000-05-08,1432.630005,1432.630005,1417.050049,1424.170044,1424.170044,787600000,-0.005905196017446213,1442.8,1444.9423950199998,34.37839217123745,0.9786630697634922
2000-05-09,1424.170044,1430.280029,1401.849976,1412.140015,1412.140015,896600000,-0.008447045386667296,1438.1840027,1446.2241943400002,31.761892414715504,0.9703962583949448
2000-05-10,1412.140015,1412.140015,1375.140015,1383.050049,1383.050049,1006400000,-0.020599916220064074,1432.3070068499999,1446.55679444,30.45445726282367,0.9504061767717453
2000-05-11,1383.050049,1410.26001,1383.050049,1407.810059,1407.810059,953600000,0.01790246854616906,1429.3390076,1447.1291967999998,29.762652400169806,0.9674207934574863
2000-05-12,1407.810059,1430.130005,1407.810059,1420.959961,1420.959961,858200000,0.009340679103643224,1428.36150515,1447.91319582,29.697422346483034,0.9764571606473647
2000-05-15,1420.959961,1452.390015,1416.540039,1452.359985,1452.359985,854600000,0.02209775423784799,1433.1515014499998,1448.77699464,24.834609828435113,0.9980346710071369
2000-05-16,1452.359985,1470.400024,1450.76001,1466.040039,1466.040039,955500000,0.009419189554440877,1436.38150635,1450.27219484,24.69367409320249,1.0074353487552572
2000-05-17,1466.040039,1466.040039,1441.670044,1447.800049,1447.800049,820500000,-0.012441672474676535,1436.69100955,1452.11579592,24.80121341136446,0.9949011681066328
2000-05-18,1447.800049,1458.040039,1436.589966,1437.209961,1437.209961,807900000,-0.007314606742356844,1437.1780090500001,1453.52599612,24.706063537916418,0.9876238573144213
2000-05-19,1437.209961,1437.209961,1401.73999,1406.949951,1406.949951,853700000,-0.021054689865178222,1435.79850465,1453.63119632,25.614672907441168,0.9668297432952151
2000-05-22,1406.949951,1410.550049,1368.72998,1400.719971,1400.719971,869000000,-0.0044280039923041414,1434.34150395,1453.74419682,26.772824381169148,0.9625486173320255
2000-05-23,1400.719971,1403.77002,1373.430054,1373.859985,1373.859985,869900000,-0.019175842820905897,1429.1625061500001,1453.54899662,27.98777635029826,0.9440909363385862
2000-05-24,1373.859985,1401.75,1361.089966,1399.050049,1399.050049,1152300000,0.01833524833318423,1426.0655090999999,1454.34699712,27.706108397823005,0.9614010781054626
2000-05-25,1399.050049,1411.650024,1373.930054,1381.52002,1381.52002,984500000,-0.01252995131412915,1421.8955079,1454.13459722,27.82632975513568,0.9493547694034499
2000-05-26,1381.52002,1391.420044,1369.75,1378.02002,1378.02002,722600000,-0.0025334413901580977,1418.1750061999999,1452.5255981999999,28.495286036858708,0.9469496347366991
2000-05-30,1378.02002,1422.449951,1378.02002,1422.449951,1422.449951,844200000,0.032241861769178204,1415.8850037500001,1451.6851978,25.989403837433073,0.9774810539622536
2000-05-31,1422.439941,1434.48999,1415.5,1420.599976,1420.599976,960500000,-0.0013005554246035,1414.6005006,1450.96459722,25.024513195323824,0.9762097856750759
2000-06-01,1420.599976,1448.810059,1420.599976,1448.810059,1448.810059,960100000,0.019857865322109536,1416.2860047499998,1450.0633985000002,26.16901027636981,0.9955952281251369
2000-06-02,1448.810059,1483.22998,1448.810059,1477.26001,1477.26001,1162400000,0.019636770757677446,1419.67050795,1449.5957984000001,29.42890765621946,1.0151455033872678
2000-06-05,1477.26001,1477.280029,1464.680054,1467.630005,1467.630005,838600000,-0.00651882873347398,1421.42050795,1448.4013989799998,31.225888638846776,1.00852794371113
2000-06-06,1467.630005,1471.359985,1454.73999,1457.839966,1457.839966,950100000,-0.006670645167138001,1423.10400405,1447.00899908,32.27203457632816,1.00180041165749
2000-06-07,1457.839966,1474.640015,1455.060059,1471.359985,1471.359985,854600000,0.00927400765194819,1426.0650025500001,1445.9589990800002,33.8893559577859,1.0110911163409264
2000-06-08,1471.359985,1475.650024,1456.48999,1461.670044,1461.670044,854300000,-0.0065857037698358045,1429.9960022999999,1445.0378003600001,33.18977177931268,1.0044323697643924
2000-06-09,1461.670044,1472.670044,1454.959961,1456.949951,1456.949951,786000000,-0.003229246586379353,1432.4529969,1444.0063989800003,33.2796926270101,1.001188809963082
2000-06-12,1456.949951,1462.930054,1445.98999,1446.0,1446.0,774100000,-0.007515667228297329,1433.7049988499998,1443.1679981,33.295568005014026,0.9936642080347043
2000-06-13,1446.0,1470.420044,1442.380005,1469.439941,1469.439941,935900000,0.016210194329183913,1434.55899665,1442.5851978,34.010597005014716,1.0097716979449016
2000-06-14,1469.439941,1483.619995,1467.709961,1470.540039,1470.540039,929700000,0.0007486512169059267,1434.78399665,1441.87659916,34.243908674823054,1.0105276647553652
2000-06-15,1470.540039,1482.040039,1464.619995,1478.72998,1478.72998,1011400000,0.005569342406732014,1436.3304931999999,1441.5565991600001,35.536681676899256,1.0161556393318631
2000-06-16,1478.72998,1480.77002,1460.420044,1464.459961,1464.459961,1250800000,-0.009650185762785424,1437.6929931999998,1441.09839848,36.090255659359045,1.0063495486484086
2000-06-19,1464.459961,1488.930054,1459.050049,1486.0,1486.0,921700000,0.01470852025567937,1441.64549565,1440.79159916,36.86648118728699,1.0211514613689976
2000-06-20,1486.0,1487.319946,1470.180054,1475.949951,1475.949951,1031500000,-0.006763155450874803,1445.40699465,1439.98359866,36.304654523948216,1.014245255296871
2000-06-21,1475.949951,1482.189941,1468.0,1479.130005,1479.130005,1009600000,0.0021545811887764277,1450.67049565,1439.4769995400002,32.852708647145526,1.0164305290447395
2000-06-22,1479.130005,1479.130005,1448.030029,1452.180054,1452.180054,1022700000,-0.01822013677560419,1453.3269959000002,1438.5088013,30.52451751946975,0.9979110257826447
2000-06-23,1452.180054,1459.939941,1438.310059,1441.47998,1441.47998,847600000,-0.007368283272123688,1456.3249939000002,1437.9950000200001,25.657180572639366,0.9905581346643026
2000-06-26,1441.47998,1459.660034,1441.47998,1455.310059,1455.310059,889000000,0.009594360790220469,1460.1894958500002,1438.2910009999998,17.88589716823942,1.0000619067919598
2000-06-27,1455.310059,1463.349976,1450.550049,1450.550049,1450.550049,1042500000,-0.003270787534630726,1461.59450075,1440.1708007999998,15.740270089724758,0.9967909167733656
2000-06-28,1450.550049,1467.630005,1450.550049,1454.819946,1454.819946,1095100000,0.002943639899184225,1463.3054992500001,1441.2384008999998,12.595235445647305,0.9997251102871241
2000-06-29,1454.819946,1455.140015,1434.630005,1442.390015,1442.390015,1110900000,-0.008543965206262105,1462.9844970499998,1441.2540015,13.057439919583452,0.9911834937290044
2000-06-30,1442.390015,1454.680054,1438.709961,1454.599976,1454.599976,1459700000,0.008465089797505376,1461.85149535,1441.7966015999998,12.732622986117054,0.9995739510092255
2000-07-03,1454.599976,1469.579956,1450.849976,1469.540039,1469.540039,451900000,0.010270908322907779,1461.94699705,1442.4966016,12.785300342712835,1.009840483422008
2000-07-05,1469.540039,1469.540039,1442.449951,1446.22998,1446.22998,1019300000,-0.015862146237173635,1461.36649775,1442.8240015000001,13.237171594002774,0.99382224599775
2000-07-06,1446.22998,1461.650024,1439.560059,1456.670044,1456.670044,947300000,0.007218813151695258,1460.6320007,1442.4086035599998,13.05983939704026,1.0009964630976058
2000-07-07,1456.670044,1484.119995,1456.670044,1478.900024,1478.900024,931700000,0.01526082045248689,1461.4934997,1442.7668042399998,13.685236431066981,1.0162724903945128
2000-07-10,1478.900024,1486.560059,1474.76001,1475.619995,1475.619995,838700000,-0.0022178842022927414,1462.4270019,1442.98080326,13.992316942246706,1.014018515692842
2000-07-11,1475.619995,1488.77002,1470.47998,1480.880005,1480.880005,980500000,0.003564610142057667,1464.17100215,1443.54980228,14.010803969154411,1.017633096378115
2000-07-12,1480.880005,1497.689941,1480.880005,1492.920044,1492.920044,1001200000,0.008130327210407629,1465.3450073,1444.04320316,15.391265223159,1.0259067864318094
2000-07-13,1492.920044,1501.390015,1489.650024,1495.839966,1495.839966,1026800000,0.001955846203375078,1466.61000365,1445.0342017,16.81459218195419,1.0279133023250688
2000-07-14,1495.839966,1509.98999,1494.560059,1509.97998,1509.97998,960600000,0.009452892235398469,1468.17250365,1446.9318017800001,19.272440906694012,1.0376300559992804
2000-07-17,1509.97998,1517.319946,1505.26001,1510.48999,1510.48999,906000000,0.00033775944499603305,1470.4740051,1448.95020266,21.433079562486338,1.0379805253511059
2000-07-18,1510.48999,1510.48999,1491.349976,1493.73999,1493.73999,908300000,-0.011089116850089176,1470.8610046,1450.1724023600002,21.794996111586943,1.0264702380173705
2000-07-19,1493.73999,1495.630005,1479.920044,1481.959961,1481.959961,909400000,-0.007886264730717962,1471.1615050999999,1451.3282007000003,21.90998174501957,1.0183752219821625
2000-07-20,1481.959961,1501.920044,1481.959961,1495.569946,1495.569946,1064600000,0.009183773757839075,1471.9835021499998,1452.99679932,22.524442997708107,1.0277277496214359
2000-07-21,1495.569946,1495.569946,1477.910034,1480.189941,1480.189941,968300000,-0.010283708255260704,1473.3839965,1454.9395971599997,22.095011947525286,1.0171588972784935
2000-07-24,1480.189941,1485.880005,1463.800049,1464.290039,1464.290039,880300000,-0.010741798440582762,1474.52449945,1456.0691967599998,20.918916597770096,1.0062327814218825
2000-07-25,1464.290039,1476.22998,1464.290039,1474.469971,1474.469971,969400000,0.0069521281500706245,1475.4824950500001,1457.1393969599999,20.425568987781265,1.0132282406671296
2000-07-26,1474.469971,1474.469971,1452.420044,1452.420044,1452.420044,1235800000,-0.014954476817893747,1475.5759948,1457.14059814,20.309381341934344,0.9980759424308377
2000-07-27,1452.420044,1464.910034,1445.329956,1449.619995,1449.619995,1156400000,-0.0019278507010193069,1475.31599725,1456.8121972599997,20.61999135823446,0.9961518010255519
2000-07-28,1449.619995,1456.680054,1413.890015,1419.890015,1419.890015,980000000,-0.02050880927590959,1474.1909972500002,1456.2539965800001,22.988674019028124,0.9757219137284651
2000-07-31,1419.890015,1437.650024,1418.709961,1430.829956,1430.829956,952600000,0.007704780570627623,1473.00249625,1456.12639648,24.61196181367259,0.9832396369716957
2000-08-01,1430.829956,1443.540039,1428.959961,1438.099976,1438.099976,938700000,0.005080981125334949,1471.4304931000001,1456.74939698,25.819207511134323,0.98823545900883
2000-08-02,1438.099976,1451.589966,1433.48999,1438.699951,1438.699951,994500000,0.0004171997844466535,1471.05399165,1457.50899658,26.257215060944226,0.9886477506293111
2000-08-03,1438.699951,1454.189941,1425.430054,1452.560059,1452.560059,1095600000,0.009633772483530034,1470.8484924,1459.08299806,26.39145446661679,0.9981721581252276
2000-08-04,1452.560059,1462.930054,1451.310059,1462.930054,1462.930054,956000000,0.007139116166486881,1470.0499939,1460.3605981599999,26.376615457541575,1.0052982251162366
2000-08-07,1462.930054,1480.800049,1460.719971,1479.319946,1479.319946,854800000,0.0112034693355203,1470.2349914499998,1462.31659668,26.430657672202095,1.0165610529543794
2000-08-08,1479.319946,1484.52002,1472.609985,1482.800049,1482.800049,992200000,0.002352501911036864,1470.33099365,1464.41219726,26.474807950224967,1.0189525147741403
2000-08-09,1482.800049,1490.329956,1471.160034,1472.869995,1472.869995,1054000000,-0.006696826053315008,1469.3284912000001,1465.42059814,25.94881071498467,1.0121287670261099
2000-08-10,1472.869995,1475.150024,1459.890015,1460.25,1460.25,940800000,-0.008568302051668919,1467.5489929,1466.21359862,25.245847178374916,1.003456542035047
2000-08-11,1460.25,1475.719971,1453.060059,1471.839966,1471.839966,835500000,0.00793697380585523,1465.6419922,1466.6741967599999,23.232230273108332,1.0114209503244933
2000-08-14,1471.839966,1491.640015,1468.560059,1491.560059,1491.560059,783800000,0.013398258951748065,1464.6954956499999,1466.9601977399998,21.63997289543626,1.024972230126164
2000-08-15,1491.560059,1493.119995,1482.73999,1484.430054,1484.430054,895900000,-0.0047802332577745466,1464.2299988500001,1467.29619872,21.07507446099759,1.0200726237834195
2000-08-16,1484.430054,1496.089966,1475.73999,1479.849976,1479.849976,929800000,-0.003085411796708293,1464.1244996,1467.73639892,20.98674523257897,1.016925279676499
2000-08-17,1479.849976,1499.319946,1479.849976,1496.069946,1496.069946,922400000,0.010960550233505728,1464.1494996000001,1468.2305981399998,21.026435716780746,1.028071340288115
2000-08-18,1496.069946,1499.469971,1488.98999,1491.719971,1491.719971,821400000,-0.0029076013535533907,1464.7260011,1468.83159668,21.638534138269076,1.0250821186675438
2000-08-21,1491.719971,1502.839966,1491.130005,1499.47998,1499.47998,731600000,0.0052020547762714475,1466.48549815,1469.6821972599998,22.989733890149108,1.0304146519990287
2000-08-22,1499.47998,1508.449951,1497.420044,1498.130005,1498.130005,818800000,-0.0009002954477592695,1467.66849985,1470.7247973599997,24.008400469639117,1.0294869743785295
2000-08-23,1498.130005,1507.199951,1489.52002,1505.969971,1505.969971,871000000,0.005233167998661026,1470.3459962000002,1471.45539796,25.17598074341202,1.0348744526678857
2000-08-24,1505.969971,1511.160034,1501.25,1508.310059,1508.310059,837100000,0.0015538742770853098,1473.2804994,1472.2107983600001,26.038682640483128,1.036482517459899
2000-08-25,1508.310059,1513.469971,1505.089966,1506.449951,1506.449951,685600000,-0.0012332398029839542,1477.6084962,1472.76519778,23.794387273103382,1.0352042859642705
2000-08-28,1506.449951,1523.949951,1506.449951,1514.089966,1514.089966,733600000,0.005071535894656476,1481.7714967,1473.7577978800002,22.423365164384535,1.0404543616588404
2000-08-29,1514.089966,1514.810059,1505.459961,1509.839966,1509.839966,795600000,-0.002806966623804974,1485.3584962,1474.2345972,20.744872214782976,1.0375338409920718
2000-08-30,1509.839966,1510.48999,1500.089966,1502.589966,1502.589966,818400000,-0.004801833414972645,1488.5529969499999,1474.7673975,17.90685218950475,1.0325517763252312
2000-08-31,1502.589966,1525.209961,1502.589966,1517.680054,1517.680054,1056600000,0.010042718467081713,1491.8089967,1475.53839848,16.910468470712086,1.0429214031175507
2000-09-01,1517.680054,1530.089966,1515.530029,1520.77002,1520.77002,767700000,0.0020359798442735055,1494.700995,1476.9101978,16.655628714845854,1.0450447700734595
2000-09-05,1520.77002,1520.77002,1504.209961,1507.079956,1507.079956,838500000,-0.00900206067976006,1496.0889955,1478.22219732,16.46195052903618,1.0356372136401923
2000-09-06,1507.079956,1512.609985,1492.119995,1492.25,1492.25,995100000,-0.009840191916134833,1496.56149305,1478.9609961400001,16.19388643229987,1.0254463447024817
2000-09-07,1492.25,1505.339966,1492.25,1502.51001,1502.51001,985500000,0.006875530239571104,1498.0434937999999,1480.0001953600001,15.23978250890109,1.0324968320545413
2000-09-08,1502.51001,1502.51001,1489.880005,1494.5,1494.5,961000000,-0.005331085947307579,1499.7559938,1480.79379644,12.435779232253338,1.0269925027025357
